pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AA	chr8	41000001	42000000	0.005371656933148923	171321	39526	7358251	57320
AA	chr8	42000001	43000000	0.004426179175282859	179543	34613	7820063	44916
AA	chr8	43000001	44000000	0.004473880023888575	180640	35943	8033966	20978
AA	chr8	44000001	45000000	0.004681024078048554	191054	38753	8278744	62792
AA	chr8	45000001	46000000	0.004120341073961625	177137	32094	7789161	32734
AA	chr8	46000001	47000000	0.004486692950743298	214716	41941	9347865	47718
AA	chr8	47000001	48000000	0.004263655220096797	211224	39257	9207358	49788
AA	chr8	48000001	49000000	0.004936927811172263	216921	47334	9587744	25844
AA	chr8	49000001	50000000	0.003967407716080838	182835	31571	7957589	40244
Am	chr8	1	1000000	0.005615901138229584	177713	600386	106908221	210158
Am	chr8	1000001	2000000	0.005409189817397287	179527	585803	108297734	157544
Am	chr8	2000001	3000000	0.0055854359115591655	167573	559834	100231031	192614
Am	chr8	3000001	4000000	0.005496084997420992	159003	531045	96622414	112080
Am	chr8	4000001	5000000	0.005882496667482324	175226	616816	104856158	198492
Am	chr8	5000001	6000000	0.0074547115139587125	151764	663738	89036041	225210
Am	chr8	6000001	7000000	0.006313911777941446	161018	594590	94171414	269544
Am	chr8	7000001	8000000	0.006403196793579957	159601	608760	95071262	182200
Am	chr8	8000001	9000000	0.006774132368769332	181021	737252	108833421	187554
Am	chr8	9000001	10000000	0.006810799649351793	113627	466396	68478890	109608
Am	chr8	10000001	11000000	0.007733497037678332	167010	778765	100700239	144134
Am	chr8	11000001	12000000	0.006844611133148162	199548	797644	116536058	366680
Am	chr8	12000001	13000000	0.006758745889302486	166953	673047	99581640	217228
Am	chr8	13000001	14000000	0.007224633458283683	191781	842833	116661005	133546
Am	chr8	14000001	15000000	0.007460511147439448	207040	936626	125544481	159494
Am	chr8	15000001	16000000	0.01126396586633347	137438	916195	81338581	162198
Am	chr8	16000001	17000000	0.006625578268566038	205561	796055	120148758	380008
Am	chr8	17000001	18000000	0.005896674135599455	183572	653148	110765490	168288
Am	chr8	18000001	19000000	0.008493748102761446	222798	1136713	133829375	246286
Am	chr8	19000001	20000000	0.008976040579093032	146345	761072	84789278	274948
Am	chr8	20000001	21000000	0.006087154939511827	161204	607007	99719328	55688
Am	chr8	21000001	22000000	0.0071653814291356656	192533	752974	105084985	687766
Am	chr8	22000001	23000000	0.003465202326968683	213926	453332	130824107	132970
Am	chr8	23000001	24000000	0.0052090056721277814	114148	361070	69316492	102560
Am	chr8	24000001	25000000	0.005197894097807172	80619	251571	48398639	76850
Am	chr8	25000001	26000000	0.004748113104333937	176499	490322	103266706	618036
Am	chr8	26000001	27000000	0.005051741109043723	222251	672163	133055710	244992
Am	chr8	27000001	28000000	0.004294207184280976	223337	588193	136973596	118712
Am	chr8	28000001	29000000	0.0074715959115860715	224712	992675	132859835	291982
Am	chr8	29000001	30000000	0.00544269685810105	208291	672863	123626764	282112
Am	chr8	30000001	31000000	0.004279358064183404	198203	478491	111813733	636686
Am	chr8	31000001	32000000	0.004934618714029674	231102	691504	140133218	328572
Am	chr8	32000001	33000000	0.007454065761735097	210162	925625	124177198	291756
Am	chr8	33000001	34000000	0.006766731875739048	224235	918840	135787854	178180
Am	chr8	34000001	35000000	0.007386963508815576	202183	882573	119477103	293826
Am	chr8	35000001	36000000	0.006995453047564134	227595	957604	136889490	240032
Am	chr8	36000001	37000000	0.007364766809177358	185205	781108	106060113	398094
Am	chr8	37000001	38000000	0.0073689686446732116	110117	475586	64539018	160656
Am	chr8	38000001	39000000	0.007067341079616719	183736	781731	110611755	167954
Am	chr8	39000001	40000000	0.005425857378881041	203552	659303	121511303	239170
Am	chr8	40000001	41000000	0.006268745594889587	144982	529219	84421834	272736
Am	chr8	41000001	42000000	0.006713848769707128	172215	679223	101167456	249084
Am	chr8	42000001	43000000	0.00553108273233328	180277	606129	109585958	140184
Am	chr8	43000001	44000000	0.00589998203030342	181357	647433	109734741	145842
Am	chr8	44000001	45000000	0.00490326145155465	192872	554420	113071678	300964
Am	chr8	45000001	46000000	0.006168142384662057	177907	662132	107347068	154568
Am	chr8	46000001	47000000	0.005455230698835285	214781	699497	128225008	275488
Am	chr8	47000001	48000000	0.005444392618652994	211918	703065	129135617	147990
Am	chr8	48000001	49000000	0.0057210107156208416	217070	762239	133235024	113008
Am	chr8	49000001	50000000	0.00535646346344723	182928	593876	110870914	148680
Br	chr8	1	1000000	0.0022659535599233965	177847	108458	47864176	86648
Br	chr8	1000001	2000000	0.0014027831388190646	177312	67051	47798550	119820
Br	chr8	2000001	3000000	0.0023794514715963846	167540	105946	44525388	104368
Br	chr8	3000001	4000000	0.0008438156708072839	158185	36268	42980951	55138
Br	chr8	4000001	5000000	0.0025879931320456637	174655	117502	45402748	180528
Br	chr8	5000001	6000000	0.003666485625783899	151660	148368	40465998	74236
Br	chr8	6000001	7000000	0.002783172059825594	159525	117020	42045550	165596
Br	chr8	7000001	8000000	0.003138064868579743	159441	130417	41559689	153846
Br	chr8	8000001	9000000	0.0024451716471037043	179836	118481	48455085	99110
Br	chr8	9000001	10000000	0.00294373029466366	112795	90146	30623050	47332
Br	chr8	10000001	11000000	0.0021193032093295883	161430	92343	43572340	194904
Br	chr8	11000001	12000000	0.0027840687249549747	200063	150990	54233575	67138
Br	chr8	12000001	13000000	0.002635102815048964	165535	113213	42963409	183278
Br	chr8	13000001	14000000	0.0037840706834647553	190329	190856	50436690	148780
Br	chr8	14000001	15000000	0.004822764130740361	203367	241969	50172265	430854
Br	chr8	15000001	16000000	0.005212863630297464	136076	188194	36101846	113644
Br	chr8	16000001	17000000	0.003221850823513809	205443	178601	55434286	104100
Br	chr8	17000001	18000000	0.0011452287115095653	183233	57667	50354134	20780
Br	chr8	18000001	19000000	0.0012653654222637434	208702	70949	56069969	454414
Br	chr8	19000001	20000000	0.001245585696977079	146525	49741	39933824	38096
Br	chr8	20000001	21000000	0.0012373453755600004	159868	54112	43732333	54414
Br	chr8	21000001	22000000	0.0020393702745461354	184480	99150	48617949	353102
Br	chr8	22000001	23000000	0.00115803085955169	211141	66636	57542508	108488
Br	chr8	23000001	24000000	0.0022472036790136874	106763	62188	27673504	298520
Br	chr8	24000001	25000000	0.0018953680456032154	78108	39504	20842390	104084
Br	chr8	25000001	26000000	0.001358321031361212	182961	68172	50188430	57372
Br	chr8	26000001	27000000	0.0014720538417118485	217524	87687	59567794	141380
Br	chr8	27000001	28000000	0.0010282188187526564	221142	62045	60342214	91188
Br	chr8	28000001	29000000	0.0017547969199441051	224379	107313	61154085	52510
Br	chr8	29000001	30000000	0.0013990565025001373	207636	79356	56721083	55834
Br	chr8	30000001	31000000	0.0012696178643132872	197632	67922	53497987	173538
Br	chr8	31000001	32000000	0.0011803529065099808	225274	71843	60865695	308490
Br	chr8	32000001	33000000	0.001743387964202789	186975	85075	48798662	742500
Br	chr8	33000001	34000000	0.0013647911617140603	219350	81385	59631834	166964
Br	chr8	34000001	35000000	0.001306106477246389	196782	68732	52623581	247230
Br	chr8	35000001	36000000	0.0015757634449413615	224475	94310	59850354	220116
Br	chr8	36000001	37000000	0.0015185358228608375	184931	76132	50135136	64080
Br	chr8	37000001	38000000	0.0019283629207487198	106198	53644	27818415	189402
Br	chr8	38000001	39000000	0.0013237005293092923	183348	65829	49731037	61222
Br	chr8	39000001	40000000	0.0014233999867894285	190263	72837	51171140	407624
Br	chr8	40000001	41000000	0.0022180552172434156	144655	85222	38421947	110794
Br	chr8	41000001	42000000	0.0010515773300267704	165649	46778	44483652	231544
Br	chr8	42000001	43000000	0.001098362478557333	179424	53470	48681561	68926
Br	chr8	43000001	44000000	0.0015595608143458039	180699	75820	48616251	88458
Br	chr8	44000001	45000000	0.0007870746217937053	191445	40727	51744776	100664
Br	chr8	45000001	46000000	0.0011545634352490407	177030	55691	48235548	54304
Br	chr8	46000001	47000000	0.0015380533722474633	215119	89776	58369886	55156
Br	chr8	47000001	48000000	0.001775223997902779	210211	101095	56947743	104882
Br	chr8	48000001	49000000	0.0012667055487147764	216730	74680	58956085	61302
Br	chr8	49000001	50000000	0.0006382668597082152	180932	31515	49375899	83682
C_Europe	chr8	1	1000000	0.0034422465704177594	177962	16852	4895640	20192
C_Europe	chr8	1000001	2000000	0.0035701685398149556	178834	17223	4824142	36028
C_Europe	chr8	2000001	3000000	0.003652983232163881	167827	16246	4447324	44672
C_Europe	chr8	3000001	4000000	0.003328752410758624	158900	14412	4329550	21444
C_Europe	chr8	4000001	5000000	0.004065471671012483	175475	18596	4574131	59794
C_Europe	chr8	5000001	6000000	0.005041711366431145	151451	20307	4027799	41082
C_Europe	chr8	6000001	7000000	0.00365323617817847	161497	15839	4335608	33360
C_Europe	chr8	7000001	8000000	0.0035527583453248603	159404	15300	4306513	27702
C_Europe	chr8	8000001	9000000	0.0045463586991249276	180935	21416	4710583	63442
C_Europe	chr8	9000001	10000000	0.0036560048935672736	113422	10836	2963891	40714
C_Europe	chr8	10000001	11000000	0.006348540923250387	161488	26441	4164894	106660
C_Europe	chr8	11000001	12000000	0.0044261014211351936	200281	23543	5319128	49976
C_Europe	chr8	12000001	13000000	0.0036385856795901773	166411	16369	4498726	32748
C_Europe	chr8	13000001	14000000	0.0020126010348852858	184577	10005	4971179	96018
C_Europe	chr8	14000001	15000000	0.0029121771228802	203938	15504	5323852	101464
C_Europe	chr8	15000001	16000000	0.00377024626614001	136057	13807	3662095	38434
C_Europe	chr8	16000001	17000000	0.004069071148229618	206433	23097	5676234	19980
C_Europe	chr8	17000001	18000000	0.00955521123366888	183059	45684	4781056	65120
C_Europe	chr8	18000001	19000000	0.005447666761130839	223387	31199	5727039	88274
C_Europe	chr8	19000001	20000000	0.00633529613359504	146875	25418	4012125	16694
C_Europe	chr8	20000001	21000000	0.006149626519673253	161202	26919	4377339	22090
C_Europe	chr8	21000001	22000000	0.00615643853686303	192832	32166	5224774	31076
C_Europe	chr8	22000001	23000000	0.003993785599013337	213673	23082	5779479	37634
C_Europe	chr8	23000001	24000000	0.005150426554491925	114264	15497	3008877	31102
C_Europe	chr8	24000001	25000000	0.004217987719280861	80516	8939	2119257	23422
C_Europe	chr8	25000001	26000000	0.003908037374443558	184627	19738	5050617	18942
C_Europe	chr8	26000001	27000000	0.0038745862748172945	222114	23373	6032386	34124
C_Europe	chr8	27000001	28000000	0.004007956813748208	222986	24414	6091383	28530
C_Europe	chr8	28000001	29000000	0.004152718876927043	224554	25677	6183178	18980
C_Europe	chr8	29000001	30000000	0.0033939502478304235	208534	19406	5717821	20982
C_Europe	chr8	30000001	31000000	0.0056148032347227645	202227	30895	5502419	25762
C_Europe	chr8	31000001	32000000	0.0038803587883282915	234519	24778	6385492	29840
C_Europe	chr8	32000001	33000000	0.004202121920776143	210099	23408	5570519	51442
C_Europe	chr8	33000001	34000000	0.004738455836025446	224155	29045	6129634	25052
C_Europe	chr8	34000001	35000000	0.004946463623770863	202615	27364	5532033	23102
C_Europe	chr8	35000001	36000000	0.004385288331326105	227956	26978	6151933	38214
C_Europe	chr8	36000001	37000000	0.003832621794289521	184825	18987	4954050	45828
C_Europe	chr8	37000001	38000000	0.0050791625774607415	109296	14460	2846926	45732
C_Europe	chr8	38000001	39000000	0.0050204709876692	183212	24786	4936987	35762
C_Europe	chr8	39000001	40000000	0.004702911799738618	203794	25830	5492342	36740
C_Europe	chr8	40000001	41000000	0.0050262345119736485	141995	18723	3725055	72586
C_Europe	chr8	41000001	42000000	0.0016504655294448463	161360	7196	4359982	116972
C_Europe	chr8	42000001	43000000	0.002051714378035359	179910	10134	4939284	20904
C_Europe	chr8	43000001	44000000	0.0033236871206074998	181120	16633	5004382	13204
C_Europe	chr8	44000001	45000000	0.003144058122650398	191631	16341	5197423	39786
C_Europe	chr8	45000001	46000000	0.0026407203163688136	177494	12652	4791117	36598
C_Europe	chr8	46000001	47000000	0.0029741298792815445	215128	17625	5926103	17234
C_Europe	chr8	47000001	48000000	0.0027351268282862764	211677	15801	5777063	29834
C_Europe	chr8	48000001	49000000	0.002908989790407108	216695	17219	5919237	29902
C_Europe	chr8	49000001	50000000	0.0025013235266695692	182518	12341	4933788	34992
Ca	chr8	1	1000000	0.005541524249280897	178292	115577	20856536	45912
Ca	chr8	1000001	2000000	0.005050040068456495	179117	104603	20713301	68854
Ca	chr8	2000001	3000000	0.005302066209744995	167746	100854	19021641	93758
Ca	chr8	3000001	4000000	0.004666003113143738	158788	85465	18316533	62078
Ca	chr8	4000001	5000000	0.0050704701232018225	175656	101447	20007415	92426
Ca	chr8	5000001	6000000	0.006347413296161094	151783	109594	17265931	72154
Ca	chr8	6000001	7000000	0.005386730964642611	160982	98098	18211045	102198
Ca	chr8	7000001	8000000	0.00659433498675118	159589	120157	18221246	76300
Ca	chr8	8000001	9000000	0.006862702955679422	180747	140654	20495423	97922
Ca	chr8	9000001	10000000	0.006302491141216362	113502	82013	13012791	47834
Ca	chr8	10000001	11000000	0.007481413482319162	164475	138579	18523104	139936
Ca	chr8	11000001	12000000	0.007326400276080953	200423	167460	22857064	100632
Ca	chr8	12000001	13000000	0.006554322166251697	166883	124370	18975265	84350
Ca	chr8	13000001	14000000	0.006353263420273273	191499	138780	21843892	90904
Ca	chr8	14000001	15000000	0.006696786648802077	206917	159552	23825158	78212
Ca	chr8	15000001	16000000	0.007190700057621091	136231	103316	14368003	187666
Ca	chr8	16000001	17000000	0.006109200572777496	206629	145304	23784454	80732
Ca	chr8	17000001	18000000	0.006277162332663457	183616	131801	20996908	74344
Ca	chr8	18000001	19000000	0.005893396163395146	223326	155096	26316914	39628
Ca	chr8	19000001	20000000	0.005541874508602836	146836	94959	17134816	37448
Ca	chr8	20000001	21000000	0.004260069092807513	147921	70780	16614754	324644
Ca	chr8	21000001	22000000	0.007083053328469728	189704	135187	19085978	368036
Ca	chr8	22000001	23000000	0.005508270692320246	213571	137270	24920707	61746
Ca	chr8	23000001	24000000	0.00916586918922284	109463	103356	11276181	237614
Ca	chr8	24000001	25000000	0.00696669758847526	80291	59239	8503168	94104
Ca	chr8	25000001	26000000	0.006799649084011741	182553	140831	20711510	122148
Ca	chr8	26000001	27000000	0.007983550181524787	222259	199788	25024957	123966
Ca	chr8	27000001	28000000	0.0061375594503334015	223032	160057	26078281	56854
Ca	chr8	28000001	29000000	0.00704317949853799	224658	185388	26321635	48738
Ca	chr8	29000001	30000000	0.007374504182201629	208600	178362	24186304	64144
Ca	chr8	30000001	31000000	0.005779977031828868	201927	133627	23118950	102132
Ca	chr8	31000001	32000000	0.00446066150792526	234464	122750	27518340	55368
Ca	chr8	32000001	33000000	0.00795212398738212	210202	193167	24291246	71300
Ca	chr8	33000001	34000000	0.0063561226442066035	223637	161293	25376005	129822
Ca	chr8	34000001	35000000	0.005059175625451974	200903	113677	22469471	170178
Ca	chr8	35000001	36000000	0.0047181145703874584	227523	125940	26692866	57284
Ca	chr8	36000001	37000000	0.006108520110787851	184357	126769	20752817	130590
Ca	chr8	37000001	38000000	0.006672898829044856	109362	82424	12352053	78118
Ca	chr8	38000001	39000000	0.00636541593295935	181392	130786	20546340	139744
Ca	chr8	39000001	40000000	0.005878213396154912	203770	139554	23740887	55538
Ca	chr8	40000001	41000000	0.006177066121551373	145251	103647	16779325	55838
Ca	chr8	41000001	42000000	0.005450928768308064	171900	106285	19498512	96144
Ca	chr8	42000001	43000000	0.005198583246392884	180144	108961	20959749	56630
Ca	chr8	43000001	44000000	0.005644045365769054	181096	119754	21217760	43976
Ca	chr8	44000001	45000000	0.00509489002115682	192276	112981	22175356	86480
Ca	chr8	45000001	46000000	0.005069207711951951	177808	104562	20626892	59624
Ca	chr8	46000001	47000000	0.0043538086879782055	215002	107431	24675177	101278
Ca	chr8	47000001	48000000	0.004689485999831889	211835	113924	24293494	100140
Ca	chr8	48000001	49000000	0.005143598170713505	216988	130605	25391758	57452
Ca	chr8	49000001	50000000	0.004251377574643779	182775	90919	21385774	50604
Cc	chr8	1	1000000	0.0039248732764074114	178515	423970	108021322	158756
Cc	chr8	1000001	2000000	0.0028442158797287653	178752	304974	107226038	221856
Cc	chr8	2000001	3000000	0.0030806359561531623	167911	311044	100967464	169116
Cc	chr8	3000001	4000000	0.003015343607072336	159003	291627	96714351	117990
Cc	chr8	4000001	5000000	0.003392345555219653	175591	356468	105080097	191694
Cc	chr8	5000001	6000000	0.004049250757140748	151743	374220	92417097	105546
Cc	chr8	6000001	7000000	0.003106971204367528	161757	299360	96351070	202408
Cc	chr8	7000001	8000000	0.003942460958914029	159614	380036	96395628	139964
Cc	chr8	8000001	9000000	0.004044562968366694	181056	439993	108786290	181584
Cc	chr8	9000001	10000000	0.0035983021275664863	113504	249529	69346317	80554
Cc	chr8	10000001	11000000	0.003665014460184392	166729	360334	98317211	268966
Cc	chr8	11000001	12000000	0.004447639033041217	200393	540759	121583383	167078
Cc	chr8	12000001	13000000	0.004840165373926664	166480	491116	101466781	131450
Cc	chr8	13000001	14000000	0.0032079608782873163	191696	375212	116962773	137666
Cc	chr8	14000001	15000000	0.0029988464471912986	206467	368281	122807555	337610
Cc	chr8	15000001	16000000	0.004402229629789986	137295	349971	79498579	295442
Cc	chr8	16000001	17000000	0.0033475843575845893	204783	419854	125419991	197006
Cc	chr8	17000001	18000000	0.0028799726847623156	183627	325481	113015308	85052
Cc	chr8	18000001	19000000	0.005657778409809486	223443	724772	128101871	466126
Cc	chr8	19000001	20000000	0.0032418656886608025	146729	282529	87150125	172870
Cc	chr8	20000001	21000000	0.0027089879684742387	161196	266978	98552671	113754
Cc	chr8	21000001	22000000	0.0034246259543679446	192202	393664	114950948	244720
Cc	chr8	22000001	23000000	0.002509879686182882	213655	325048	129507403	215626
Cc	chr8	23000001	24000000	0.005625079234680206	114348	377459	67102877	166966
Cc	chr8	24000001	25000000	0.0045871396148153935	80622	207221	45174339	197946
Cc	chr8	25000001	26000000	0.005021614750244176	184638	564732	112460240	121528
Cc	chr8	26000001	27000000	0.0032991069597576683	220424	439835	133319412	302828
Cc	chr8	27000001	28000000	0.004477842001622123	223312	603171	134701269	218518
Cc	chr8	28000001	29000000	0.0033292613772426343	224713	456631	137156849	173546
Cc	chr8	29000001	30000000	0.0022872278301356505	208110	292950	128080813	124430
Cc	chr8	30000001	31000000	0.002600526964366952	198876	310745	119493089	354110
Cc	chr8	31000001	32000000	0.0038548724890050956	234591	531459	137866817	447750
Cc	chr8	32000001	33000000	0.005792689606164347	210202	703323	121415620	397208
Cc	chr8	33000001	34000000	0.003696218462426224	223735	501698	135732778	201268
Cc	chr8	34000001	35000000	0.002843414249650907	202657	335680	118055257	399550
Cc	chr8	35000001	36000000	0.004410873134316904	227705	603498	136820530	255656
Cc	chr8	36000001	37000000	0.004005698467219874	185351	449594	112238603	153298
Cc	chr8	37000001	38000000	0.004061773175080921	109784	263768	64939126	159552
Cc	chr8	38000001	39000000	0.003073072664951516	183635	342195	111352720	165664
Cc	chr8	39000001	40000000	0.003981390802610502	203609	490033	123080859	180106
Cc	chr8	40000001	41000000	0.004283767607315905	144862	371689	86766845	175898
Cc	chr8	41000001	42000000	0.003921496983324237	172221	397532	101372512	262268
Cc	chr8	42000001	43000000	0.0034271005810108876	180181	378520	110449049	109266
Cc	chr8	43000001	44000000	0.0027648820600156957	181026	306201	110746496	121924
Cc	chr8	44000001	45000000	0.0028749380295049446	192827	337102	117255397	160350
Cc	chr8	45000001	46000000	0.0025015711674987477	177567	273006	109133813	105830
Cc	chr8	46000001	47000000	0.002365857145730201	215217	312563	132114063	122394
Cc	chr8	47000001	48000000	0.0031071748077495754	210873	400240	128811549	186750
Cc	chr8	48000001	49000000	0.003362430005899913	216977	452339	134527410	77388
Cc	chr8	49000001	50000000	0.0025618508799023906	181645	286631	111884342	137952
Es	chr8	1	1000000	0.002952907171427956	178550	4988960	1689507902	366348
Es	chr8	1000001	2000000	0.0013712082712923877	179535	2328766	1698331354	369200
Es	chr8	2000001	3000000	0.0022101674488611556	167911	3471929	1570889573	488130
Es	chr8	3000001	4000000	0.003260681490190623	159003	4860446	1490622747	433670
Es	chr8	4000001	5000000	0.0032684075903147407	175716	5315785	1626414348	644384
Es	chr8	5000001	6000000	0.0035571331109795017	151783	5037877	1416274523	462382
Es	chr8	6000001	7000000	0.0024943313551061934	161757	3753172	1504680600	529340
Es	chr8	7000001	8000000	0.00362197512436544	159617	5393478	1489098576	489956
Es	chr8	8000001	9000000	0.004122885760012481	181099	6894850	1672335932	698116
Es	chr8	9000001	10000000	0.0036298566649301403	113627	3806690	1048716341	449066
Es	chr8	10000001	11000000	0.003472093834123781	167011	5404146	1556451599	530222
Es	chr8	11000001	12000000	0.0037386342365456214	200613	6991225	1869994377	647826
Es	chr8	12000001	13000000	0.004490631510492105	166961	6941726	1545824008	624060
Es	chr8	13000001	14000000	0.00436966658516213	191781	7843517	1794992100	555228
Es	chr8	14000001	15000000	0.0036182265136411864	207042	7036740	1944803614	535548
Es	chr8	15000001	16000000	0.004484723092463479	137438	5688143	1268337617	530342
Es	chr8	16000001	17000000	0.0033780250493476807	206683	6577507	1947145715	485854
Es	chr8	17000001	18000000	0.004672090683931504	183627	7995173	1711262375	583902
Es	chr8	18000001	19000000	0.003634299897242254	223459	7626213	2098399476	574652
Es	chr8	19000001	20000000	0.00490660607511759	146914	6585059	1342080228	670528
Es	chr8	20000001	21000000	0.004442582641762387	161204	6725189	1513801665	417766
Es	chr8	21000001	22000000	0.004663638947876895	193006	8360875	1792779221	658158
Es	chr8	22000001	23000000	0.002869193995522944	213930	5751395	2004533332	599888
Es	chr8	23000001	24000000	0.005264811206933258	114348	5526547	1049714184	481576
Es	chr8	24000001	25000000	0.005353021124623454	80622	3877565	724369456	461608
Es	chr8	25000001	26000000	0.004746525673686212	184638	8082157	1702752193	707934
Es	chr8	26000001	27000000	0.004224090344351304	222259	8703850	2060526478	800272
Es	chr8	27000001	28000000	0.004455905728753431	223340	9368943	2102590039	540626
Es	chr8	28000001	29000000	0.004440538579441792	224713	9375431	2111327451	579118
Es	chr8	29000001	30000000	0.0035635767792585307	208622	6993275	1962431409	513150
Es	chr8	30000001	31000000	0.0037233958051563778	202258	7095316	1905603479	475218
Es	chr8	31000001	32000000	0.0030550904075314833	234596	6764485	2214168518	520900
Es	chr8	32000001	33000000	0.003631651675370777	210202	7131804	1963790759	618434
Es	chr8	33000001	34000000	0.0033837050997107495	224252	7157432	2115264714	507444
Es	chr8	34000001	35000000	0.0031513226289824003	202684	6005773	1905794394	504804
Es	chr8	35000001	36000000	0.003689404340883513	227983	7887544	2137890909	613082
Es	chr8	36000001	37000000	0.003003129151103952	185370	5243265	1745933903	439866
Es	chr8	37000001	38000000	0.004388609018661494	110129	4406770	1004138209	523098
Es	chr8	38000001	39000000	0.004172415433894886	183736	7124409	1707502312	616128
Es	chr8	39000001	40000000	0.002735757606808901	203842	5215779	1906520880	605896
Es	chr8	40000001	41000000	0.004007810083003844	145427	5406114	1348894755	509942
Es	chr8	41000001	42000000	0.0028991897321659975	172251	4692120	1618424606	438936
Es	chr8	42000001	43000000	0.0018201007511600253	180361	3095759	1700872327	412230
Es	chr8	43000001	44000000	0.002237913786979073	181371	3827352	1710232102	415864
Es	chr8	44000001	45000000	0.0023835546309020736	192964	4345899	1823284830	411604
Es	chr8	45000001	46000000	0.0036564639391683147	177916	6082389	1663462050	523988
Es	chr8	46000001	47000000	0.002663071040683338	215236	5424289	2036854788	436872
Es	chr8	47000001	48000000	0.0023346663564330597	212040	4696882	2011800096	393208
Es	chr8	48000001	49000000	0.001449611159456793	217134	2991648	2063758947	373410
Es	chr8	49000001	50000000	0.0009413821506930815	183027	1641315	1743516168	282876
GB	chr8	1	1000000	0.002750511869285816	178506	13568	4932900	11960
GB	chr8	1000001	2000000	0.002910454071885342	179287	14180	4872092	28432
GB	chr8	2000001	3000000	0.003738801408519367	167840	16949	4533271	28266
GB	chr8	3000001	4000000	0.0017523289194807969	157750	7613	4344504	22440
GB	chr8	4000001	5000000	0.0021663903755478656	174889	10239	4726295	38330
GB	chr8	5000001	6000000	0.004423745940362953	151729	17796	4022835	39450
GB	chr8	6000001	7000000	0.0031436407164345593	161621	13550	4310289	38478
GB	chr8	7000001	8000000	0.002965767984076401	159464	12589	4244769	39030
GB	chr8	8000001	9000000	0.0034508938389290205	180468	16586	4806291	50538
GB	chr8	9000001	10000000	0.0025614659645897303	113436	7919	3091589	16670
GB	chr8	10000001	11000000	0.005142409093677567	166893	22712	4416607	42426
GB	chr8	11000001	12000000	0.005169561540703681	200348	26568	5139314	84212
GB	chr8	12000001	13000000	0.005008138748593065	166582	22737	4540010	25284
GB	chr8	13000001	14000000	0.0035062199736575197	186349	17596	5018510	79916
GB	chr8	14000001	15000000	0.002330190589567066	197153	12359	5303858	119548
GB	chr8	15000001	16000000	0.005475477450791179	137036	20200	3689176	28816
GB	chr8	16000001	17000000	0.004682397024046054	206496	26607	5682346	18492
GB	chr8	17000001	18000000	0.0074880319090995665	182835	36090	4819691	56586
GB	chr8	18000001	19000000	0.004406180227584893	223113	25580	5805482	80108
GB	chr8	19000001	20000000	0.004948367297621036	146886	19883	4018093	16358
GB	chr8	20000001	21000000	0.005327356569635412	161120	23377	4388105	20798
GB	chr8	21000001	22000000	0.0056945176437052	192935	30005	5269103	22666
GB	chr8	22000001	23000000	0.001766261275479385	212732	10313	5838887	29890
GB	chr8	23000001	24000000	0.0026688123254704488	112201	8050	3016323	40442
GB	chr8	24000001	25000000	0.0023752424715043573	70790	4249	1788870	115212
GB	chr8	25000001	26000000	0.0017329748630603835	178788	8464	4884087	70194
GB	chr8	26000001	27000000	0.003424243021557255	222083	21020	6138583	14906
GB	chr8	27000001	28000000	0.004500494874808349	223186	27560	6123771	22738
GB	chr8	28000001	29000000	0.002130298924823892	224587	13194	6193497	17190
GB	chr8	29000001	30000000	0.003301016770445151	208319	18672	5656439	31482
GB	chr8	30000001	31000000	0.006732426433408885	202244	36176	5373397	51590
GB	chr8	31000001	32000000	0.004782177138496669	234543	30006	6274548	48736
GB	chr8	32000001	33000000	0.004585002703170259	210069	26265	5728459	26442
GB	chr8	33000001	34000000	0.004055196076773044	224092	24933	6148408	22384
GB	chr8	34000001	35000000	0.0041104888142525315	202463	22798	5546299	22858
GB	chr8	35000001	36000000	0.004078948366959388	227885	25262	6193263	31658
GB	chr8	36000001	37000000	0.004386171711369396	185095	21861	4984073	36422
GB	chr8	37000001	38000000	0.0032546783215800425	109860	9495	2917339	32682
GB	chr8	38000001	39000000	0.0033245294568207914	183528	16424	4940248	40576
GB	chr8	39000001	40000000	0.002673765083837026	203748	14881	5565560	26424
GB	chr8	40000001	41000000	0.001970465084913006	145288	7860	3988906	14996
GB	chr8	41000001	42000000	0.0024527384758467365	172171	11414	4653574	33884
GB	chr8	42000001	43000000	0.003187436005310918	180313	15842	4970139	13810
GB	chr8	43000001	44000000	0.002160497147426588	181322	10845	5019678	10324
GB	chr8	44000001	45000000	0.0022862160297572815	189349	11847	5181925	50982
GB	chr8	45000001	46000000	0.003301539189122124	175777	15833	4795642	40252
GB	chr8	46000001	47000000	0.0022598436675586	213820	13316	5892443	28018
GB	chr8	47000001	48000000	0.0020192948716733715	209612	11719	5803511	30434
GB	chr8	48000001	49000000	0.0028594847775175645	216698	17094	5978000	19040
GB	chr8	49000001	50000000	0.0022461965213604034	183007	11212	4991549	25590
GR	chr8	1	1000000	0.0023197838428314025	177428	6082	2621796	17044
GR	chr8	1000001	2000000	0.001532778449982085	177143	4017	2620731	23764
GR	chr8	2000001	3000000	0.0033638357861218164	167605	8299	2467124	13138
GR	chr8	3000001	4000000	0.002322185175818893	157845	5381	2317214	19654
GR	chr8	4000001	5000000	0.0037526539954985685	174291	9417	2509424	35688
